exercicio;demonstrativo;periodo;conta;cod_conta;;% (b/a);% (c/a);Até o Bimestre (c);DESPESAS EMPENHADAS ATÉ O BIMESTRE (f);DESPESAS EMPENHADAS NO BIMESTRE;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h);DESPESAS LIQUIDADAS NO BIMESTRE;DESPESAS PAGAS ATÉ O BIMESTRE (j);DOTAÇÃO ATUALIZADA (e);DOTAÇÃO INICIAL (d);INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (k);No Bimestre (b);PREVISÃO ATUALIZADA (a);PREVISÃO INICIAL;SALDO (a-c);SALDO (g) = (e-f);SALDO (i) = (e-h)
2020;RREO;3;Transferências dos Estados e do Distrito Federal e de suas Entidades;TransferenciasDeCapitalDosEstadosEDoDistritoFederalEDeSuasEntidadesIntra;;;;;;;;;;;;;;;;;;
2020;RREO;3;Transferências dos Municípios e de suas Entidades;TransferenciasCorrentesDosMunicipiosEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2020;RREO;3;Valores Mobiliários;ReceitasDeValoresMobiliarios;;;;;;;;;;;;;;;;;;
2020;RREO;4;ALIENAÇÃO DE BENS;AlienacaoDeBens;;;;;;;;;;;;;;;;;;
2020;RREO;4;AMORTIZAÇÃO DA DÍVIDA;AmortizacaoDaDivida;;;;;;;;;;;;;;;;;;
2020;RREO;4;Alienação de Bens Imóveis;AlienacaoDeBensImoveis;;;;;;;;;;;;;;;;;;
2020;RREO;4;Bens, Direitos e Valores Incorporados ao Patrimônio Público;BensDireitosEValoresIncorporadosAoPatrimonioPublico;;;;;;;;;;;;;;;;;;
2020;RREO;4;CONTRIBUIÇÕES;ReceitaDeContribuicoes;;;;;;;;;;;;;;;;;;
2020;RREO;4;CONTRIBUIÇÕES;ReceitaDeContribuicoesIntra;;;;;;;;;;;;;;;;;;
2020;RREO;4;Cessão de Direitos;ReceitaDaCessaoDeDireitos;;;;;;;;;;;;;;;;;;
2020;RREO;4;Contribuições Sociais;ContribuicoesSociais;;;;;;;;;;;;;;;;;;
2020;RREO;4;Contribuições Sociais;ContribuicoesSociaisIntra;;;;;;;;;;;;;;;;;;
2020;RREO;4;DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII);DespesasExcetoIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2020;RREO;4;DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX);DespesasIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2020;RREO;4;DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX);DespesasIntraOrcamentariasTotal;;;;;;;;;;;;;;;;;;
2020;RREO;4;DESPESAS CORRENTES;DespesasCorrentes;;;;;;;;;;;;;;;;;;
2020;RREO;4;DESPESAS CORRENTES;DespesasCorrentesIntra;;;;;;;;;;;;;;;;;;
2020;RREO;4;DESPESAS DE CAPITAL;DespesasDeCapital;;;;;;;;;;;;;;;;;;
2020;RREO;4;DESPESAS DE CAPITAL;DespesasDeCapitalIntra;;;;;;;;;;;;;;;;;;
2020;RREO;4;Demais Despesas Correntes;DemaisDespesasCorrentes;;;;;;;;;;;;;;;;;;
2020;RREO;4;Demais Receitas Correntes;ReceitasCorrentesDiversas;;;;;;;;;;;;;;;;;;
2020;RREO;4;Demais Receitas Correntes;ReceitasCorrentesDiversasIntra;;;;;;;;;;;;;;;;;;
2020;RREO;4;Demais Receitas Patrimoniais;OutrasReceitasPatrimoniais;;;;;;;;;;;;;;;;;;
2020;RREO;4;Demais Receitas de Capital;RREO1OutrasReceitasDeCapitalIntra;;;;;;;;;;;;;;;;;;
2020;RREO;4;Exploração do Patrimônio Imobiliário do Estado;ReceitasImobiliarias;;;;;;;;;;;;;;;;;;
2020;RREO;4;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;ReceitaTributaria;;;;;;;;;;;;;;;;;;
2020;RREO;4;INVERSÕES FINANCEIRAS;InversoesFinanceiras;;;;;;;;;;;;;;;;;;
2020;RREO;4;INVERSÕES FINANCEIRAS;InversoesFinanceirasIntra;;;;;;;;;;;;;;;;;;
2020;RREO;4;INVESTIMENTOS;Investimentos;;;;;;;;;;;;;;;;;;
2020;RREO;4;INVESTIMENTOS;InvestimentosIntra;;;;;;;;;;;;;;;;;;
2020;RREO;4;Impostos;Impostos;;;;;;;;;;;;;;;;;;
2020;RREO;4;Indenizações, Restituições e Ressarcimentos;IndenizacoesERestituicoes;;;;;;;;;;;;;;;;;;
2020;RREO;4;JUROS E ENCARGOS DA DÍVIDA;JurosEEncargosDaDivida;;;;;;;;;;;;;;;;;;
2020;RREO;4;Multas Administrativas, Contratuais e Judiciais;MultasEJurosDeMora;;;;;;;;;;;;;;;;;;
2020;RREO;4;OPERAÇÕES DE CRÉDITO;ReceitasDeOperacoesDeCredito;;;;;;;;;;;;;;;;;;
2020;RREO;4;OUTRAS DESPESAS CORRENTES;OutrasDespesasCorrentes;;;;;;;;;;;;;;;;;;
2020;RREO;4;OUTRAS DESPESAS CORRENTES;OutrasDespesasCorrentesIntra;;;;;;;;;;;;;;;;;;
2020;RREO;4;OUTRAS RECEITAS CORRENTES;OutrasReceitasCorrentes;;;;;;;;;;;;;;;;;;
2020;RREO;4;OUTRAS RECEITAS CORRENTES;OutrasReceitasCorrentesIntra;;;;;;;;;;;;;;;;;;
2020;RREO;4;OUTRAS RECEITAS DE CAPITAL;OutrasReceitasDeCapitalIntra;;;;;;;;;;;;;;;;;;
2020;RREO;4;Operações de Crédito - Mercado Externo;OperacoesDeCreditoExternas;;;;;;;;;;;;;;;;;;
2020;RREO;4;Operações de Crédito - Mercado Interno;OperacoesDeCreditoInternas;;;;;;;;;;;;;;;;;;
2020;RREO;4;Outros Serviços;OutrosServicos;;;;;;;;;;;;;;;;;;
2020;RREO;4;Outros Serviços;OutrosServicosIntra;;;;;;;;;;;;;;;;;;
2020;RREO;4;PESSOAL E ENCARGOS SOCIAIS;PessoalEEncargosSociais;;;;;;;;;;;;;;;;;;
2020;RREO;4;PESSOAL E ENCARGOS SOCIAIS;PessoalEEncargosSociaisIntra;;;;;;;;;;;;;;;;;;
2020;RREO;4;RECEITA DE SERVIÇOS;ReceitaDeServicos;;;;;;;;;;;;;;;;;;
2020;RREO;4;RECEITA DE SERVIÇOS;ReceitaDeServicosIntra;;;;;;;;;;;;;;;;;;
2020;RREO;4;RECEITA PATRIMONIAL;ReceitaPatrimonial;;;;;;;;;;;;;;;;;;
2020;RREO;4;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);ReceitasExcetoIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2020;RREO;4;RECEITAS (INTRA-ORÇAMENTÁRIAS) (II);ReceitasIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2020;RREO;4;RECEITAS (INTRA-ORÇAMENTÁRIAS) (II);ReceitasIntraOrcamentariasTotal;;;;;;;;;;;;;;;;;;
2020;RREO;4;RECEITAS CORRENTES;ReceitasCorrentes;;;;;;;;;;;;;;;;;;
2020;RREO;4;RECEITAS CORRENTES;ReceitasCorrentesIntra;;;;;;;;;;;;;;;;;;
2020;RREO;4;RECEITAS DE CAPITAL;ReceitasDeCapital;;;;;;;;;;;;;;;;;;
2020;RREO;4;RECEITAS DE CAPITAL;ReceitasDeCapitalIntra;;;;;;;;;;;;;;;;;;
2020;RREO;4;RESERVA DE CONTINGÊNCIA;ReservaDeContingencia;;;;;;;;;;;;;;;;;;
2020;RREO;4;RESERVA DO RPPS;ReservaDoRPPS;;;;;;;;;;;;;;;;;;
2020;RREO;4;Recursos Arrecadados em Exercícios Anteriores - RPPS;RecursosArrecadadosEmExerciciosAnteriores;;;;;;;;;;;;;;;;;;
2020;RREO;4;SALDOS DE EXERCÍCIOS ANTERIORES;SaldoDeExerciciosAnterioresUtilizadosParaCreditosAdicionais;;;;;;;;;;;;;;;;;;
2020;RREO;4;SUBTOTAL DAS DESPESAS (X) = (VIII + IX);SubtotalDasDespesas;;;;;;;;;;;;;;;;;;
2020;RREO;4;SUBTOTAL DAS RECEITAS (III) = (I + II);SubtotalDasReceitas;;;;;;;;;;;;;;;;;;
2020;RREO;4;SUPERÁVIT (XIII);Superavit;;;;;;;;;;;;;;;;;;
2020;RREO;4;Serviços Administrativos e Comerciais Gerais;ServicosAdministrativosEComerciaisGerais;;;;;;;;;;;;;;;;;;
2020;RREO;4;Superávit Financeiro Utilizado para Créditos Adicionais;SuperavitFinanceiro;;;;;;;;;;;;;;;;;;
2020;RREO;4;TOTAL COM DÉFICIT (VII) = (V + VI);TotalReceitasComDeficit;;;;;;;;;;;;;;;;;;
2020;RREO;4;TOTAL COM SUPERÁVIT (XIV) = (XII + XIII);TotalDespesasComSuperavit;;;;;;;;;;;;;;;;;;
2020;RREO;4;TOTAL DAS DESPESAS (XII) = (X + XI);TotalDespesas;;;;;;;;;;;;;;;;;;
2020;RREO;4;TOTAL DAS RECEITAS (V) = (III + IV);TotalReceitas;;;;;;;;;;;;;;;;;;
2020;RREO;4;TRANSFERÊNCIAS CORRENTES;TransferenciasCorrentes;;;;;;;;;;;;;;;;;;
2020;RREO;4;TRANSFERÊNCIAS CORRENTES;TransferenciasCorrentesIntra;;;;;;;;;;;;;;;;;;
2020;RREO;4;TRANSFERÊNCIAS DE CAPITAL;TransferenciasDeCapital;;;;;;;;;;;;;;;;;;
2020;RREO;4;TRANSFERÊNCIAS DE CAPITAL;TransferenciasDeCapitalIntra;;;;;;;;;;;;;;;;;;
2020;RREO;4;Taxas;Taxas;;;;;;;;;;;;;;;;;;
2020;RREO;4;Transferências da União e de suas Entidades;TransferenciasCorrentesDaUniaoEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2020;RREO;4;Transferências da União e de suas Entidades;TransferenciasDeCapitalDaUniaoEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2020;RREO;4;Transferências de Instituições Privadas;TransferenciasCorrentesDeInstituicoesPrivadas;;;;;;;;;;;;;;;;;;
2020;RREO;4;Transferências de Outras Instituições Públicas;TransferenciasCorrentesDeOutrasInstituicoesPublicas;;;;;;;;;;;;;;;;;;
2020;RREO;4;Transferências de Outras Instituições Públicas;TransferenciasCorrentesDeOutrasInstituicoesPublicasIntra;;;;;;;;;;;;;;;;;;
2020;RREO;4;Transferências de Pessoas Físicas;TransferenciasCorrentesDePessoasFisicas;;;;;;;;;;;;;;;;;;
2020;RREO;4;Transferências dos Estados e do Distrito Federal e de suas Entidades;TransferenciasDeCapitalDosEstadosEDoDistritoFederalEDeSuasEntidadesIntra;;;;;;;;;;;;;;;;;;
2020;RREO;4;Transferências dos Municípios e de suas Entidades;TransferenciasCorrentesDosMunicipiosEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2020;RREO;4;Valores Mobiliários;ReceitasDeValoresMobiliarios;;;;;;;;;;;;;;;;;;
2020;RREO;5;ALIENAÇÃO DE BENS;AlienacaoDeBens;;;;;;;;;;;;;;;;;;
2020;RREO;5;AMORTIZAÇÃO DA DÍVIDA;AmortizacaoDaDivida;;;;;;;;;;;;;;;;;;
2020;RREO;5;Alienação de Bens Imóveis;AlienacaoDeBensImoveis;;;;;;;;;;;;;;;;;;
2020;RREO;5;Alienação de Bens Móveis;AlienacaoDeBensMoveis;;;;;;;;;;;;;;;;;;
2020;RREO;5;Bens, Direitos e Valores Incorporados ao Patrimônio Público;BensDireitosEValoresIncorporadosAoPatrimonioPublico;;;;;;;;;;;;;;;;;;
2020;RREO;5;CONTRIBUIÇÕES;ReceitaDeContribuicoes;;;;;;;;;;;;;;;;;;
2020;RREO;5;CONTRIBUIÇÕES;ReceitaDeContribuicoesIntra;;;;;;;;;;;;;;;;;;
2020;RREO;5;Cessão de Direitos;ReceitaDaCessaoDeDireitos;;;;;;;;;;;;;;;;;;
2020;RREO;5;Contribuições Sociais;ContribuicoesSociais;;;;;;;;;;;;;;;;;;
2020;RREO;5;Contribuições Sociais;ContribuicoesSociaisIntra;;;;;;;;;;;;;;;;;;
2020;RREO;5;DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII);DespesasExcetoIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2020;RREO;5;DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX);DespesasIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2020;RREO;5;DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX);DespesasIntraOrcamentariasTotal;;;;;;;;;;;;;;;;;;
2020;RREO;5;DESPESAS CORRENTES;DespesasCorrentes;;;;;;;;;;;;;;;;;;
2020;RREO;5;DESPESAS CORRENTES;DespesasCorrentesIntra;;;;;;;;;;;;;;;;;;
2020;RREO;5;DESPESAS DE CAPITAL;DespesasDeCapital;;;;;;;;;;;;;;;;;;
2020;RREO;5;DESPESAS DE CAPITAL;DespesasDeCapitalIntra;;;;;;;;;;;;;;;;;;
2020;RREO;5;Demais Despesas Correntes;DemaisDespesasCorrentes;;;;;;;;;;;;;;;;;;
2020;RREO;5;Demais Receitas Correntes;ReceitasCorrentesDiversas;;;;;;;;;;;;;;;;;;
2020;RREO;5;Demais Receitas Correntes;ReceitasCorrentesDiversasIntra;;;;;;;;;;;;;;;;;;
2020;RREO;5;Demais Receitas Patrimoniais;OutrasReceitasPatrimoniais;;;;;;;;;;;;;;;;;;
2020;RREO;5;Demais Receitas de Capital;RREO1OutrasReceitasDeCapitalIntra;;;;;;;;;;;;;;;;;;
2020;RREO;5;Exploração do Patrimônio Imobiliário do Estado;ReceitasImobiliarias;;;;;;;;;;;;;;;;;;
2020;RREO;5;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;ReceitaTributaria;;;;;;;;;;;;;;;;;;
2020;RREO;5;INVERSÕES FINANCEIRAS;InversoesFinanceiras;;;;;;;;;;;;;;;;;;
2020;RREO;5;INVERSÕES FINANCEIRAS;InversoesFinanceirasIntra;;;;;;;;;;;;;;;;;;
2020;RREO;5;INVESTIMENTOS;Investimentos;;;;;;;;;;;;;;;;;;
2020;RREO;5;INVESTIMENTOS;InvestimentosIntra;;;;;;;;;;;;;;;;;;
2020;RREO;5;Impostos;Impostos;;;;;;;;;;;;;;;;;;
2020;RREO;5;Indenizações, Restituições e Ressarcimentos;IndenizacoesERestituicoes;;;;;;;;;;;;;;;;;;
2020;RREO;5;JUROS E ENCARGOS DA DÍVIDA;JurosEEncargosDaDivida;;;;;;;;;;;;;;;;;;
2020;RREO;5;Multas Administrativas, Contratuais e Judiciais;MultasEJurosDeMora;;;;;;;;;;;;;;;;;;
2020;RREO;5;OPERAÇÕES DE CRÉDITO;ReceitasDeOperacoesDeCredito;;;;;;;;;;;;;;;;;;
2020;RREO;5;OUTRAS DESPESAS CORRENTES;OutrasDespesasCorrentes;;;;;;;;;;;;;;;;;;
2020;RREO;5;OUTRAS DESPESAS CORRENTES;OutrasDespesasCorrentesIntra;;;;;;;;;;;;;;;;;;
2020;RREO;5;OUTRAS RECEITAS CORRENTES;OutrasReceitasCorrentes;;;;;;;;;;;;;;;;;;
2020;RREO;5;OUTRAS RECEITAS CORRENTES;OutrasReceitasCorrentesIntra;;;;;;;;;;;;;;;;;;
2020;RREO;5;OUTRAS RECEITAS DE CAPITAL;OutrasReceitasDeCapitalIntra;;;;;;;;;;;;;;;;;;
2020;RREO;5;Operações de Crédito - Mercado Externo;OperacoesDeCreditoExternas;;;;;;;;;;;;;;;;;;
2020;RREO;5;Operações de Crédito - Mercado Interno;OperacoesDeCreditoInternas;;;;;;;;;;;;;;;;;;
2020;RREO;5;Outros Serviços;OutrosServicos;;;;;;;;;;;;;;;;;;
2020;RREO;5;Outros Serviços;OutrosServicosIntra;;;;;;;;;;;;;;;;;;
2020;RREO;5;PESSOAL E ENCARGOS SOCIAIS;PessoalEEncargosSociais;;;;;;;;;;;;;;;;;;
2020;RREO;5;PESSOAL E ENCARGOS SOCIAIS;PessoalEEncargosSociaisIntra;;;;;;;;;;;;;;;;;;
2020;RREO;5;RECEITA DE SERVIÇOS;ReceitaDeServicos;;;;;;;;;;;;;;;;;;
2020;RREO;5;RECEITA DE SERVIÇOS;ReceitaDeServicosIntra;;;;;;;;;;;;;;;;;;
2020;RREO;5;RECEITA PATRIMONIAL;ReceitaPatrimonial;;;;;;;;;;;;;;;;;;
2020;RREO;5;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);ReceitasExcetoIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2020;RREO;5;RECEITAS (INTRA-ORÇAMENTÁRIAS) (II);ReceitasIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2020;RREO;5;RECEITAS (INTRA-ORÇAMENTÁRIAS) (II);ReceitasIntraOrcamentariasTotal;;;;;;;;;;;;;;;;;;
2020;RREO;5;RECEITAS CORRENTES;ReceitasCorrentes;;;;;;;;;;;;;;;;;;
2020;RREO;5;RECEITAS CORRENTES;ReceitasCorrentesIntra;;;;;;;;;;;;;;;;;;
2020;RREO;5;RECEITAS DE CAPITAL;ReceitasDeCapital;;;;;;;;;;;;;;;;;;
2020;RREO;5;RECEITAS DE CAPITAL;ReceitasDeCapitalIntra;;;;;;;;;;;;;;;;;;
2020;RREO;5;RESERVA DE CONTINGÊNCIA;ReservaDeContingencia;;;;;;;;;;;;;;;;;;
2020;RREO;5;RESERVA DO RPPS;ReservaDoRPPS;;;;;;;;;;;;;;;;;;
2020;RREO;5;Recursos Arrecadados em Exercícios Anteriores - RPPS;RecursosArrecadadosEmExerciciosAnteriores;;;;;;;;;;;;;;;;;;
2020;RREO;5;SALDOS DE EXERCÍCIOS ANTERIORES;SaldoDeExerciciosAnterioresUtilizadosParaCreditosAdicionais;;;;;;;;;;;;;;;;;;
2020;RREO;5;SUBTOTAL DAS DESPESAS (X) = (VIII + IX);SubtotalDasDespesas;;;;;;;;;;;;;;;;;;
2020;RREO;5;SUBTOTAL DAS RECEITAS (III) = (I + II);SubtotalDasReceitas;;;;;;;;;;;;;;;;;;
2020;RREO;5;SUPERÁVIT (XIII);Superavit;;;;;;;;;;;;;;;;;;
2020;RREO;5;Serviços Administrativos e Comerciais Gerais;ServicosAdministrativosEComerciaisGerais;;;;;;;;;;;;;;;;;;
2020;RREO;5;Superávit Financeiro Utilizado para Créditos Adicionais;SuperavitFinanceiro;;;;;;;;;;;;;;;;;;
2020;RREO;5;TOTAL COM DÉFICIT (VII) = (V + VI);TotalReceitasComDeficit;;;;;;;;;;;;;;;;;;
2020;RREO;5;TOTAL COM SUPERÁVIT (XIV) = (XII + XIII);TotalDespesasComSuperavit;;;;;;;;;;;;;;;;;;
2020;RREO;5;TOTAL DAS DESPESAS (XII) = (X + XI);TotalDespesas;;;;;;;;;;;;;;;;;;
2020;RREO;5;TOTAL DAS RECEITAS (V) = (III + IV);TotalReceitas;;;;;;;;;;;;;;;;;;
2020;RREO;5;TRANSFERÊNCIAS CORRENTES;TransferenciasCorrentes;;;;;;;;;;;;;;;;;;
2020;RREO;5;TRANSFERÊNCIAS CORRENTES;TransferenciasCorrentesIntra;;;;;;;;;;;;;;;;;;
2020;RREO;5;TRANSFERÊNCIAS DE CAPITAL;TransferenciasDeCapital;;;;;;;;;;;;;;;;;;
2020;RREO;5;TRANSFERÊNCIAS DE CAPITAL;TransferenciasDeCapitalIntra;;;;;;;;;;;;;;;;;;
2020;RREO;5;Taxas;Taxas;;;;;;;;;;;;;;;;;;
2020;RREO;5;Transferências da União e de suas Entidades;TransferenciasCorrentesDaUniaoEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2020;RREO;5;Transferências da União e de suas Entidades;TransferenciasDeCapitalDaUniaoEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2020;RREO;5;Transferências de Instituições Privadas;TransferenciasCorrentesDeInstituicoesPrivadas;;;;;;;;;;;;;;;;;;
2020;RREO;5;Transferências de Outras Instituições Públicas;TransferenciasCorrentesDeOutrasInstituicoesPublicas;;;;;;;;;;;;;;;;;;
2020;RREO;5;Transferências de Outras Instituições Públicas;TransferenciasCorrentesDeOutrasInstituicoesPublicasIntra;;;;;;;;;;;;;;;;;;
2020;RREO;5;Transferências de Pessoas Físicas;TransferenciasCorrentesDePessoasFisicas;;;;;;;;;;;;;;;;;;
2020;RREO;5;Transferências dos Estados e do Distrito Federal e de suas Entidades;TransferenciasDeCapitalDosEstadosEDoDistritoFederalEDeSuasEntidadesIntra;;;;;;;;;;;;;;;;;;
2020;RREO;5;Transferências dos Municípios e de suas Entidades;TransferenciasCorrentesDosMunicipiosEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2020;RREO;5;Valores Mobiliários;ReceitasDeValoresMobiliarios;;;;;;;;;;;;;;;;;;
2020;RREO;6;ALIENAÇÃO DE BENS;AlienacaoDeBens;;;;;;;;;;;;;;;;;;
2020;RREO;6;AMORTIZAÇÃO DA DÍVIDA;AmortizacaoDaDivida;;;;;;;;;;;;;;;;;;
2020;RREO;6;Alienação de Bens Imóveis;AlienacaoDeBensImoveis;;;;;;;;;;;;;;;;;;
2020;RREO;6;Alienação de Bens Móveis;AlienacaoDeBensMoveis;;;;;;;;;;;;;;;;;;
2020;RREO;6;Bens, Direitos e Valores Incorporados ao Patrimônio Público;BensDireitosEValoresIncorporadosAoPatrimonioPublico;;;;;;;;;;;;;;;;;;
2020;RREO;6;CONTRIBUIÇÕES;ReceitaDeContribuicoes;;;;;;;;;;;;;;;;;;
2020;RREO;6;CONTRIBUIÇÕES;ReceitaDeContribuicoesIntra;;;;;;;;;;;;;;;;;;
2020;RREO;6;Cessão de Direitos;ReceitaDaCessaoDeDireitos;;;;;;;;;;;;;;;;;;
2020;RREO;6;Contribuições Sociais;ContribuicoesSociais;;;;;;;;;;;;;;;;;;
2020;RREO;6;Contribuições Sociais;ContribuicoesSociaisIntra;;;;;;;;;;;;;;;;;;
2020;RREO;6;DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII);DespesasExcetoIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2020;RREO;6;DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX);DespesasIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2020;RREO;6;DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX);DespesasIntraOrcamentariasTotal;;;;;;;;;;;;;;;;;;
2020;RREO;6;DESPESAS CORRENTES;DespesasCorrentes;;;;;;;;;;;;;;;;;;
2020;RREO;6;DESPESAS CORRENTES;DespesasCorrentesIntra;;;;;;;;;;;;;;;;;;
2020;RREO;6;DESPESAS DE CAPITAL;DespesasDeCapital;;;;;;;;;;;;;;;;;;
2020;RREO;6;DESPESAS DE CAPITAL;DespesasDeCapitalIntra;;;;;;;;;;;;;;;;;;
2020;RREO;6;Demais Despesas Correntes;DemaisDespesasCorrentes;;;;;;;;;;;;;;;;;;
2020;RREO;6;Demais Receitas Correntes;ReceitasCorrentesDiversas;;;;;;;;;;;;;;;;;;
2020;RREO;6;Demais Receitas Correntes;ReceitasCorrentesDiversasIntra;;;;;;;;;;;;;;;;;;
2020;RREO;6;Demais Receitas Patrimoniais;OutrasReceitasPatrimoniais;;;;;;;;;;;;;;;;;;
2020;RREO;6;Demais Receitas de Capital;RREO1OutrasReceitasDeCapitalIntra;;;;;;;;;;;;;;;;;;
2020;RREO;6;Exploração do Patrimônio Imobiliário do Estado;ReceitasImobiliarias;;;;;;;;;;;;;;;;;;
2020;RREO;6;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;ReceitaTributaria;;;;;;;;;;;;;;;;;;
2020;RREO;6;INVERSÕES FINANCEIRAS;InversoesFinanceiras;;;;;;;;;;;;;;;;;;
2020;RREO;6;INVERSÕES FINANCEIRAS;InversoesFinanceirasIntra;;;;;;;;;;;;;;;;;;
2020;RREO;6;INVESTIMENTOS;Investimentos;;;;;;;;;;;;;;;;;;
2020;RREO;6;INVESTIMENTOS;InvestimentosIntra;;;;;;;;;;;;;;;;;;
2020;RREO;6;Impostos;Impostos;;;;;;;;;;;;;;;;;;
2020;RREO;6;Indenizações, Restituições e Ressarcimentos;IndenizacoesERestituicoes;;;;;;;;;;;;;;;;;;
2020;RREO;6;JUROS E ENCARGOS DA DÍVIDA;JurosEEncargosDaDivida;;;;;;;;;;;;;;;;;;
2020;RREO;6;Multas Administrativas, Contratuais e Judiciais;MultasEJurosDeMora;;;;;;;;;;;;;;;;;;
2020;RREO;6;OPERAÇÕES DE CRÉDITO;ReceitasDeOperacoesDeCredito;;;;;;;;;;;;;;;;;;
2020;RREO;6;OUTRAS DESPESAS CORRENTES;OutrasDespesasCorrentes;;;;;;;;;;;;;;;;;;
2020;RREO;6;OUTRAS DESPESAS CORRENTES;OutrasDespesasCorrentesIntra;;;;;;;;;;;;;;;;;;
2020;RREO;6;OUTRAS RECEITAS CORRENTES;OutrasReceitasCorrentes;;;;;;;;;;;;;;;;;;
2020;RREO;6;OUTRAS RECEITAS CORRENTES;OutrasReceitasCorrentesIntra;;;;;;;;;;;;;;;;;;
2020;RREO;6;OUTRAS RECEITAS DE CAPITAL;OutrasReceitasDeCapitalIntra;;;;;;;;;;;;;;;;;;
2020;RREO;6;Operações de Crédito - Mercado Externo;OperacoesDeCreditoExternas;;;;;;;;;;;;;;;;;;
2020;RREO;6;Operações de Crédito - Mercado Interno;OperacoesDeCreditoInternas;;;;;;;;;;;;;;;;;;
2020;RREO;6;Outros Serviços;OutrosServicos;;;;;;;;;;;;;;;;;;
2020;RREO;6;Outros Serviços;OutrosServicosIntra;;;;;;;;;;;;;;;;;;
2020;RREO;6;PESSOAL E ENCARGOS SOCIAIS;PessoalEEncargosSociais;;;;;;;;;;;;;;;;;;
2020;RREO;6;PESSOAL E ENCARGOS SOCIAIS;PessoalEEncargosSociaisIntra;;;;;;;;;;;;;;;;;;
2020;RREO;6;RECEITA DE SERVIÇOS;ReceitaDeServicos;;;;;;;;;;;;;;;;;;
2020;RREO;6;RECEITA DE SERVIÇOS;ReceitaDeServicosIntra;;;;;;;;;;;;;;;;;;
2020;RREO;6;RECEITA PATRIMONIAL;ReceitaPatrimonial;;;;;;;;;;;;;;;;;;
2020;RREO;6;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);ReceitasExcetoIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2020;RREO;6;RECEITAS (INTRA-ORÇAMENTÁRIAS) (II);ReceitasIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2020;RREO;6;RECEITAS (INTRA-ORÇAMENTÁRIAS) (II);ReceitasIntraOrcamentariasTotal;;;;;;;;;;;;;;;;;;
2020;RREO;6;RECEITAS CORRENTES;ReceitasCorrentes;;;;;;;;;;;;;;;;;;
2020;RREO;6;RECEITAS CORRENTES;ReceitasCorrentesIntra;;;;;;;;;;;;;;;;;;
2020;RREO;6;RECEITAS DE CAPITAL;ReceitasDeCapital;;;;;;;;;;;;;;;;;;
2020;RREO;6;RECEITAS DE CAPITAL;ReceitasDeCapitalIntra;;;;;;;;;;;;;;;;;;
2020;RREO;6;RESERVA DE CONTINGÊNCIA;ReservaDeContingencia;;;;;;;;;;;;;;;;;;
2020;RREO;6;RESERVA DO RPPS;ReservaDoRPPS;;;;;;;;;;;;;;;;;;
2020;RREO;6;Recursos Arrecadados em Exercícios Anteriores - RPPS;RecursosArrecadadosEmExerciciosAnteriores;;;;;;;;;;;;;;;;;;
2020;RREO;6;SALDOS DE EXERCÍCIOS ANTERIORES;SaldoDeExerciciosAnterioresUtilizadosParaCreditosAdicionais;;;;;;;;;;;;;;;;;;
2020;RREO;6;SUBTOTAL DAS DESPESAS (X) = (VIII + IX);SubtotalDasDespesas;;;;;;;;;;;;;;;;;;
2020;RREO;6;SUBTOTAL DAS RECEITAS (III) = (I + II);SubtotalDasReceitas;;;;;;;;;;;;;;;;;;
